latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
18.99252,82.88646,341.19,0.39,0.37,2025-03-11,746,N,VIIRS,n,2,313.57,5.17,D,0
18.61813,80.42846,341.26,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,307.69,28.35,D,0
18.61754,80.42471,348.23,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,309.0,10.45,D,0
18.61694,80.42096,348.92,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,311.12,10.45,D,0
18.61634,80.4172,345.4,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,313.59,8.63,D,0
18.6215,80.42793,347.31,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,319.66,28.35,D,0
18.6209,80.42417,356.12,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,313.9,10.45,D,0
18.62031,80.42042,344.47,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,310.48,10.45,D,0
18.62545,80.4311,356.28,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,315.04,10.93,D,0
18.62486,80.42735,353.81,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,311.7,10.93,D,0
18.62882,80.43054,342.03,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,310.05,10.93,D,0
18.62822,80.4268,349.96,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,310.0,10.93,D,0
18.63158,80.4262,337.83,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,309.15,4.08,D,0
18.6377,80.42127,339.52,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,310.52,2.54,D,0
18.64522,80.44695,340.66,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,312.35,4.52,D,0
18.64462,80.44319,344.6,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,309.8,4.57,D,0
18.64403,80.43945,349.91,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,308.76,4.57,D,0
18.64343,80.43569,342.44,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,308.14,2.9,D,0
18.64284,80.43195,348.7,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,310.38,2.9,D,0
18.64105,80.42068,340.3,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,309.01,2.54,D,0
18.64619,80.43134,340.58,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,311.39,5.48,D,0
18.6456,80.4276,342.04,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,309.44,6.98,D,0
18.645,80.42384,349.16,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,309.42,6.98,D,0
18.64441,80.42009,335.24,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,308.74,11.44,D,0
19.10995,83.48431,340.96,0.41,0.37,2025-03-11,746,N,VIIRS,n,2,315.17,4.4,D,0
18.90041,82.05617,346.97,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,312.95,7.42,D,0
18.64836,80.42324,336.57,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,307.97,6.98,D,0
18.64777,80.41949,353.09,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,318.71,11.44,D,0
18.65112,80.41889,344.96,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,308.66,5.0,D,0
18.11338,77.19407,340.59,0.54,0.42,2025-03-11,746,N,VIIRS,l,2,315.5,4.08,D,0
19.1141,83.44019,346.15,0.41,0.37,2025-03-11,746,N,VIIRS,n,2,315.27,11.56,D,0
17.43276,73.46244,343.21,0.63,0.54,2025-03-11,746,N,VIIRS,n,2,307.51,73.68,D,0
17.4366,73.4556,349.24,0.63,0.54,2025-03-11,746,N,VIIRS,n,2,306.96,73.68,D,0
18.74818,80.94975,336.64,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,310.68,1.75,D,0
19.25788,84.41303,334.63,0.44,0.38,2025-03-11,746,N,VIIRS,l,2,309.25,2.6,D,0
18.89433,81.86259,339.61,0.38,0.36,2025-03-11,746,N,VIIRS,l,2,313.99,5.82,D,0
19.10776,83.27461,340.44,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,311.53,2.06,D,0
18.71017,80.63004,343.09,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,311.79,5.99,D,0
18.75149,80.86959,336.43,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,308.76,1.83,D,0
18.19551,77.56059,344.74,0.52,0.41,2025-03-11,746,N,VIIRS,n,2,316.13,5.4,D,0
18.19464,77.55575,344.08,0.52,0.41,2025-03-11,746,N,VIIRS,n,2,316.38,6.38,D,0
18.64118,80.15682,334.48,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,307.75,1.34,D,0
18.67254,80.32986,348.84,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,309.09,7.47,D,0
18.28463,78.02055,335.39,0.49,0.4,2025-03-11,746,N,VIIRS,l,2,307.81,4.06,D,0
19.25575,84.23749,340.16,0.43,0.38,2025-03-11,746,N,VIIRS,n,2,312.41,3.47,D,0
18.71117,80.54985,341.32,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,309.36,4.41,D,0
18.6817,80.34379,340.13,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,308.52,3.96,D,0
17.43186,73.46048,347.27,0.63,0.54,2025-03-11,746,N,VIIRS,n,2,308.88,64.84,D,0
17.43066,73.45452,348.08,0.63,0.54,2025-03-11,746,N,VIIRS,n,2,318.12,99.55,D,0
18.71963,80.55978,338.64,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,310.1,2.23,D,0
17.43683,73.45947,342.57,0.63,0.54,2025-03-11,746,N,VIIRS,n,2,306.74,10.17,D,0
17.43566,73.45366,343.74,0.63,0.54,2025-03-11,746,N,VIIRS,n,2,306.22,9.75,D,0
19.27304,84.28514,336.02,0.44,0.38,2025-03-11,746,N,VIIRS,l,2,310.64,2.38,D,0
19.2663,84.23586,337.97,0.43,0.38,2025-03-11,746,N,VIIRS,l,2,312.34,4.64,D,0
19.2444,84.07639,343.99,0.43,0.38,2025-03-11,746,N,VIIRS,n,2,309.3,2.61,D,0
19.27656,84.2846,345.42,0.44,0.38,2025-03-11,746,N,VIIRS,n,2,309.35,2.84,D,0
18.97837,82.17375,334.68,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,306.78,10.46,D,0
18.69824,80.31752,334.86,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,309.09,2.16,D,0
19.29589,84.29433,349.23,0.44,0.38,2025-03-11,746,N,VIIRS,n,2,308.13,4.23,D,0
17.47142,73.45137,348.82,0.63,0.54,2025-03-11,746,N,VIIRS,n,2,309.02,21.81,D,0
19.28351,84.17847,332.71,0.43,0.38,2025-03-11,746,N,VIIRS,l,2,307.38,3.6,D,0
19.14377,83.18692,338.31,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,312.46,3.22,D,0
19.04727,82.52363,336.37,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,310.09,3.49,D,0
19.01194,82.26196,347.57,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,312.65,10.9,D,0
18.70846,80.27321,355.7,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,310.73,7.91,D,0
18.70785,80.26942,348.77,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,311.65,8.86,D,0
19.03549,82.37465,336.32,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,309.49,1.91,D,0
18.34029,78.034,337.64,0.49,0.4,2025-03-11,746,N,VIIRS,l,2,311.95,4.99,D,0
18.98257,81.97481,341.85,0.38,0.36,2025-03-11,746,N,VIIRS,l,2,313.13,3.89,D,0
19.29541,84.10957,335.96,0.43,0.38,2025-03-11,746,N,VIIRS,l,2,309.88,14.15,D,0
19.36754,84.60503,347.33,0.45,0.39,2025-03-11,746,N,VIIRS,n,2,313.34,6.26,D,0
19.11209,82.80195,339.74,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,309.81,2.52,D,0
18.80424,80.76971,338.37,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,312.08,6.81,D,0
17.61356,73.96832,345.78,0.58,0.52,2025-03-11,746,N,VIIRS,n,2,310.12,10.2,D,0
19.32133,84.24421,337.3,0.43,0.38,2025-03-11,746,N,VIIRS,n,2,309.59,2.05,D,0
19.18248,83.26312,341.12,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,312.72,3.36,D,0
18.1936,77.08023,344.08,0.55,0.43,2025-03-11,746,N,VIIRS,n,2,315.7,7.83,D,0
17.55603,73.64622,342.92,0.61,0.53,2025-03-11,746,N,VIIRS,n,2,308.55,5.57,D,0
19.29341,84.01869,347.21,0.43,0.38,2025-03-11,746,N,VIIRS,n,2,309.98,4.94,D,0
18.9733,81.82334,341.11,0.38,0.36,2025-03-11,746,N,VIIRS,l,2,314.21,5.67,D,0
18.81898,80.82013,338.17,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,309.5,1.72,D,0
17.5201,73.4096,338.75,0.63,0.54,2025-03-11,746,N,VIIRS,n,2,306.81,3.9,D,0
17.64419,74.02412,350.79,0.58,0.52,2025-03-11,746,N,VIIRS,n,2,312.46,19.19,D,0
17.64306,74.0182,342.93,0.58,0.52,2025-03-11,746,N,VIIRS,n,2,311.9,11.77,D,0
17.52507,73.40855,337.25,0.63,0.54,2025-03-11,746,N,VIIRS,n,2,307.98,3.9,D,0
17.64889,74.02277,349.9,0.58,0.52,2025-03-11,746,N,VIIRS,n,2,313.31,25.14,D,0
17.64783,74.01721,340.6,0.58,0.52,2025-03-11,746,N,VIIRS,n,2,310.7,19.13,D,0
17.53005,73.40755,342.08,0.63,0.54,2025-03-11,746,N,VIIRS,n,2,306.74,6.96,D,0
19.07698,82.42439,336.26,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,308.38,6.67,D,0
19.07643,82.4207,347.59,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,312.94,9.98,D,0
18.84873,80.84116,340.79,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,310.5,3.61,D,0
18.84495,80.77373,345.13,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,311.03,5.48,D,0
18.75566,80.21436,339.89,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,311.0,1.74,D,0
17.55849,73.64949,342.93,0.61,0.53,2025-03-11,746,N,VIIRS,n,2,307.92,10.66,D,0
18.81781,80.58073,332.25,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,305.7,4.34,D,0
18.91581,81.18314,338.33,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,312.4,3.27,D,0
17.64454,74.02727,336.83,0.57,0.52,2025-03-11,746,N,VIIRS,l,2,309.41,5.55,D,0
17.64337,74.02142,355.63,0.57,0.52,2025-03-11,746,N,VIIRS,n,2,313.91,22.9,D,0
17.5197,73.40762,331.08,0.63,0.54,2025-03-11,746,N,VIIRS,l,2,305.48,6.18,D,0
17.64812,74.02031,355.34,0.57,0.52,2025-03-11,746,N,VIIRS,n,2,315.11,34.11,D,0
17.52466,73.40652,333.46,0.63,0.54,2025-03-11,746,N,VIIRS,l,2,307.5,7.07,D,0
17.73073,74.41285,346.6,0.54,0.51,2025-03-11,746,N,VIIRS,n,2,314.2,7.63,D,0
17.72971,74.40768,344.4,0.54,0.51,2025-03-11,746,N,VIIRS,n,2,312.54,6.44,D,0
17.52962,73.40546,345.12,0.63,0.54,2025-03-11,746,N,VIIRS,n,2,306.64,7.07,D,0
17.75685,74.52149,336.91,0.53,0.5,2025-03-11,746,N,VIIRS,n,2,308.43,2.77,D,0
19.02324,81.79598,347.72,0.38,0.36,2025-03-11,746,N,VIIRS,n,2,316.51,6.0,D,0
19.27812,83.51775,344.97,0.41,0.37,2025-03-11,746,N,VIIRS,n,2,312.97,3.29,D,0
19.26006,83.36543,340.24,0.41,0.37,2025-03-11,746,N,VIIRS,l,2,311.97,2.69,D,0
18.88753,80.82688,337.91,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,310.4,1.11,D,0
18.68685,79.57713,340.89,0.42,0.37,2025-03-11,746,N,VIIRS,n,2,312.63,4.87,D,0
19.24993,83.22115,336.93,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,310.6,4.68,D,0
19.2859,83.44911,339.02,0.41,0.37,2025-03-11,746,N,VIIRS,n,2,312.98,2.48,D,0
18.79671,80.21098,340.58,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,306.95,2.52,D,0
19.10286,82.16788,343.65,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,314.12,5.2,D,2
18.83961,80.45815,340.86,0.39,0.37,2025-03-11,746,N,VIIRS,l,2,314.84,6.16,D,0
18.04085,75.81956,335.87,0.44,0.46,2025-03-11,746,N,VIIRS,l,2,310.59,2.12,D,0
19.28499,83.39363,344.2,0.41,0.37,2025-03-11,746,N,VIIRS,l,2,316.22,12.04,D,0
18.80658,80.18598,367.0,0.4,0.37,2025-03-11,746,N,VIIRS,h,2,310.78,5.71,D,0
18.80718,80.18975,333.55,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,306.1,5.71,D,0
18.80995,80.18539,333.38,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,308.29,3.25,D,0
18.92784,80.88789,338.38,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,309.15,2.53,D,0
18.53992,78.41255,339.65,0.46,0.39,2025-03-11,746,N,VIIRS,n,2,307.53,8.67,D,0
18.94619,80.89603,337.51,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,309.84,2.08,D,0
18.95238,80.91383,342.84,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,311.09,4.78,D,0
18.95066,80.9028,338.02,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,311.89,6.77,D,0
18.94149,80.84397,337.41,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,312.39,4.91,D,0
18.51056,78.19469,335.52,0.48,0.4,2025-03-11,746,N,VIIRS,l,2,309.03,2.77,D,0
18.94597,80.85075,343.76,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,315.59,4.07,D,0
18.9454,80.84707,349.03,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,315.97,4.91,D,0
18.9493,80.85018,350.38,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,314.17,6.53,D,0
18.94872,80.8465,337.3,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,312.03,3.14,D,0
18.95434,80.86063,351.89,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,314.17,7.96,D,0
18.95637,80.85986,342.59,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,311.69,4.22,D,0
18.8596,80.188,352.15,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,311.04,9.63,D,0
19.01032,81.11772,337.73,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,310.09,1.66,D,0
18.86756,80.19437,335.82,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,309.73,3.14,D,0
19.0035,81.07388,337.32,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,309.86,2.12,D,0
18.86695,80.1906,336.18,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,310.08,3.14,D,0
18.86056,80.12952,338.43,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,310.7,2.77,D,0
18.86456,80.13278,333.48,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,308.36,2.77,D,0
19.37511,83.46674,343.74,0.41,0.37,2025-03-11,746,N,VIIRS,l,2,315.95,10.51,D,0
18.8707,80.12775,336.09,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,310.42,4.2,D,0
18.96532,80.69936,333.38,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,307.69,1.29,D,0
19.27857,82.74424,339.64,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,312.72,3.96,D,0
18.56441,78.24998,343.33,0.47,0.4,2025-03-11,746,N,VIIRS,n,2,311.14,9.9,D,0
18.56365,78.24557,337.22,0.47,0.4,2025-03-11,746,N,VIIRS,l,2,311.01,5.99,D,0
19.38156,83.41341,337.51,0.41,0.37,2025-03-11,746,N,VIIRS,n,2,312.09,3.89,D,0
18.88542,80.13297,334.0,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,308.92,1.59,D,0
17.79607,73.91949,343.15,0.58,0.52,2025-03-11,746,N,VIIRS,n,2,310.52,6.06,D,0
17.80088,73.91863,339.82,0.58,0.52,2025-03-11,746,N,VIIRS,n,2,310.07,6.06,D,0
19.12839,81.50918,334.13,0.38,0.36,2025-03-11,746,N,VIIRS,n,2,307.11,2.05,D,0
19.00823,80.71088,337.73,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,312.14,2.46,D,0
19.02543,80.79881,332.58,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,305.83,3.09,D,0
19.55059,84.29086,336.41,0.44,0.38,2025-03-11,746,N,VIIRS,n,2,310.19,3.23,D,0
19.11595,81.31695,345.57,0.38,0.36,2025-03-11,746,N,VIIRS,n,2,312.25,4.47,D,0
18.20184,75.82153,342.35,0.43,0.46,2025-03-11,746,N,VIIRS,n,2,310.09,3.76,D,0
19.60871,84.63232,348.41,0.45,0.39,2025-03-11,746,N,VIIRS,n,2,318.19,7.03,D,0
19.00071,80.51022,336.23,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,307.9,2.2,D,0
19.08754,81.04441,335.59,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,307.44,1.97,D,0
18.9817,80.36805,332.94,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,303.14,3.49,D,0
18.93251,80.0583,348.71,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,311.03,9.97,D,0
19.35011,82.76376,342.75,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,316.94,3.8,D,0
19.60986,84.62944,340.52,0.45,0.39,2025-03-11,746,N,VIIRS,l,2,315.48,4.66,D,0
19.03573,80.65326,340.19,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,311.05,3.35,D,0
19.03456,80.64586,355.65,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,314.98,15.1,D,0
19.03398,80.64216,336.99,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,311.32,2.96,D,0
19.52815,83.96854,335.96,0.43,0.38,2025-03-11,746,N,VIIRS,l,2,308.4,4.8,D,0
19.05075,80.72656,338.06,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,310.47,4.26,D,0
19.03731,80.64159,345.13,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,314.15,3.64,D,0
19.61256,84.56705,337.8,0.45,0.39,2025-03-11,746,N,VIIRS,n,2,311.8,3.41,D,0
19.5138,83.8381,344.81,0.42,0.38,2025-03-11,746,N,VIIRS,n,2,309.6,3.48,D,0
18.20199,75.82293,343.41,0.43,0.46,2025-03-11,746,N,VIIRS,n,2,310.02,2.66,D,0
19.61614,84.56647,356.36,0.45,0.39,2025-03-11,746,N,VIIRS,n,2,317.16,23.29,D,0
19.51674,83.83366,342.64,0.42,0.38,2025-03-11,746,N,VIIRS,n,2,310.14,4.91,D,0
19.51397,83.81365,337.87,0.42,0.38,2025-03-11,746,N,VIIRS,l,2,309.98,8.78,D,0
19.2429,81.93092,344.31,0.38,0.36,2025-03-11,746,N,VIIRS,n,2,309.34,4.63,D,0
19.03634,80.59218,346.49,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,311.47,3.99,D,0
19.61972,84.56595,337.1,0.45,0.39,2025-03-11,746,N,VIIRS,n,2,309.69,23.29,D,0
19.51801,83.81729,337.34,0.42,0.38,2025-03-11,746,N,VIIRS,l,2,310.37,9.59,D,0
19.25114,81.96323,336.19,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,310.43,1.55,D,0
19.07698,80.82798,338.07,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,307.47,3.2,D,0
19.03968,80.59159,334.73,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,309.62,3.99,D,0
19.08492,80.85681,341.87,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,308.95,2.64,D,0
19.25832,81.96577,342.77,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,308.93,5.2,D,0
19.55637,84.0183,340.34,0.43,0.38,2025-03-11,746,N,VIIRS,n,2,308.55,3.38,D,0
19.0655,80.68983,352.0,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,314.16,7.01,D,0
19.55643,83.99281,337.35,0.43,0.38,2025-03-11,746,N,VIIRS,l,2,308.37,3.2,D,0
19.06942,80.69294,335.45,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,309.9,2.6,D,0
19.06884,80.68925,352.4,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,313.26,7.01,D,0
19.07276,80.69236,337.29,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,310.85,3.5,D,0
19.5634,83.99165,336.55,0.43,0.38,2025-03-11,746,N,VIIRS,l,2,306.79,3.75,D,0
19.07085,80.65854,336.22,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,310.72,3.18,D,0
19.39886,82.75637,338.4,0.39,0.37,2025-03-11,746,N,VIIRS,l,2,312.3,1.12,D,0
19.71045,84.94183,345.03,0.47,0.4,2025-03-11,746,N,VIIRS,n,2,306.49,13.4,D,0
19.40789,82.72405,338.91,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,311.31,4.87,D,0
19.72866,84.99439,332.29,0.47,0.4,2025-03-11,746,N,VIIRS,l,2,307.05,3.33,D,0
19.56603,83.80602,342.38,0.42,0.38,2025-03-11,746,N,VIIRS,n,2,310.92,2.56,D,0
19.3047,82.00303,340.23,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,309.22,2.0,D,0
19.30747,81.99883,346.12,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,311.68,4.09,D,0
19.58421,83.88522,337.01,0.42,0.38,2025-03-11,746,N,VIIRS,l,2,307.6,3.36,D,0
19.02786,80.1711,333.99,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,308.14,2.1,D,0
19.58796,83.81078,345.04,0.42,0.38,2025-03-11,746,N,VIIRS,n,2,315.32,6.05,D,0
19.13548,80.76486,337.41,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,306.96,0.81,D,0
19.43806,82.74242,345.41,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,316.95,11.65,D,0
19.312,81.89322,336.03,0.38,0.36,2025-03-11,746,N,VIIRS,l,2,307.22,2.9,D,0
19.31531,81.89266,337.75,0.38,0.36,2025-03-11,746,N,VIIRS,n,2,308.36,2.9,D,0
19.12712,80.66773,339.97,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,310.77,2.95,D,0
19.02315,80.01131,338.42,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,308.18,2.27,D,0
19.6048,83.7795,341.55,0.42,0.38,2025-03-11,746,N,VIIRS,n,2,313.06,4.55,D,0
19.1497,80.7245,347.24,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,312.33,5.81,D,0
19.14912,80.72082,335.44,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,309.18,1.13,D,0
19.0925,80.36045,333.69,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,306.62,1.54,D,0
19.09132,80.35295,337.76,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,307.71,4.72,D,0
19.60274,83.78003,342.66,0.42,0.38,2025-03-11,746,N,VIIRS,n,2,313.15,4.96,D,0
19.15158,80.72378,351.68,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,313.69,7.99,D,0
19.151,80.72009,336.42,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,311.14,2.02,D,0
19.09249,80.35243,333.34,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,307.51,2.42,D,0
19.39595,82.30338,334.71,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,307.63,2.51,D,0
19.66699,84.19884,337.59,0.44,0.38,2025-03-11,746,N,VIIRS,l,2,308.54,3.22,D,0
19.67053,84.19838,335.95,0.44,0.38,2025-03-11,746,N,VIIRS,l,2,307.6,3.22,D,0
19.36564,82.02994,340.91,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,311.22,3.54,D,0
19.05234,80.01773,349.3,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,309.65,4.38,D,0
19.06618,80.08172,341.56,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,309.99,2.19,D,0
19.05573,80.01717,345.76,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,308.77,4.38,D,0
19.66022,84.0435,332.74,0.43,0.38,2025-03-11,746,N,VIIRS,l,2,304.47,2.11,D,0
19.07139,80.0925,337.66,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,309.67,2.41,D,0
19.07078,80.08871,335.92,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,309.59,4.67,D,0
19.7047,84.34454,343.66,0.44,0.39,2025-03-11,746,N,VIIRS,n,2,312.11,8.63,D,0
19.66373,84.04298,332.73,0.43,0.38,2025-03-11,746,N,VIIRS,l,2,305.66,2.11,D,0
19.69965,84.28038,349.97,0.44,0.38,2025-03-11,746,N,VIIRS,n,2,313.45,7.05,D,0
19.64543,83.88388,334.13,0.42,0.38,2025-03-11,746,N,VIIRS,l,2,309.01,3.34,D,0
19.11749,80.33629,352.21,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,310.11,5.11,D,0
19.70316,84.27969,336.26,0.44,0.38,2025-03-11,746,N,VIIRS,l,2,308.6,7.05,D,0
19.18389,80.73333,334.3,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,307.05,2.36,D,0
18.95035,79.28991,344.13,0.42,0.38,2025-03-11,746,N,VIIRS,n,2,307.48,5.49,D,0
19.6074,83.55965,345.1,0.41,0.37,2025-03-11,746,N,VIIRS,n,2,315.63,4.05,D,0
19.07018,79.99898,338.92,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,307.27,3.55,D,0
19.06522,79.9684,333.98,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,306.52,2.23,D,0
19.07631,79.99388,333.23,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,306.97,3.34,D,0
19.62601,83.6171,340.76,0.42,0.37,2025-03-11,746,N,VIIRS,n,2,312.05,1.78,D,0
19.61383,83.53036,340.42,0.41,0.37,2025-03-11,746,N,VIIRS,n,2,314.53,2.77,D,0
19.70058,84.12894,335.33,0.43,0.38,2025-03-11,746,N,VIIRS,l,2,307.78,3.48,D,0
19.39941,82.00557,347.57,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,311.24,3.22,D,0
19.39886,82.00191,337.33,0.39,0.36,2025-03-11,746,N,VIIRS,l,2,311.95,3.22,D,0
19.73783,84.32182,345.89,0.44,0.38,2025-03-11,746,N,VIIRS,n,2,309.7,5.71,D,0
19.10945,80.07014,339.68,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,309.55,2.78,D,0
19.75664,84.4063,341.09,0.45,0.39,2025-03-11,746,N,VIIRS,n,2,313.56,5.48,D,0
19.74787,84.34223,335.82,0.44,0.39,2025-03-11,746,N,VIIRS,l,2,309.3,2.44,D,0
19.74729,84.33798,337.21,0.44,0.39,2025-03-11,746,N,VIIRS,n,2,310.83,2.44,D,0
19.10182,80.00102,335.78,0.4,0.37,2025-03-11,746,N,VIIRS,l,2,310.09,1.28,D,0
19.6306,83.47527,343.87,0.41,0.37,2025-03-11,746,N,VIIRS,n,2,315.87,10.07,D,0
19.67767,83.78407,367.0,0.42,0.38,2025-03-11,746,N,VIIRS,h,2,312.99,7.76,D,0
19.95627,85.85197,334.97,0.52,0.42,2025-03-11,746,N,VIIRS,l,2,307.32,2.57,D,0
