latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
19.212,84.39626,367.0,0.55,0.68,2025-04-10,824,N,VIIRS,h,2,296.43,18.99,D,0
18.7213,79.53594,333.47,0.52,0.5,2025-04-10,824,N,VIIRS,l,2,306.75,7.69,D,2
18.46798,77.49152,334.62,0.39,0.44,2025-04-10,824,N,VIIRS,n,2,304.48,3.35,D,0
18.13194,74.94822,340.42,0.43,0.38,2025-04-10,824,N,VIIRS,l,2,313.34,7.01,D,0
18.79078,80.22797,330.26,0.58,0.52,2025-04-10,824,N,VIIRS,l,2,302.01,3.89,D,0
18.0301,74.08725,340.32,0.4,0.37,2025-04-10,824,N,VIIRS,l,2,315.05,5.29,D,0
18.7915,80.0984,330.26,0.57,0.52,2025-04-10,824,N,VIIRS,l,2,303.21,2.39,D,0
19.21439,84.39822,348.57,0.55,0.68,2025-04-10,824,N,VIIRS,n,2,294.49,13.54,D,0
19.21383,84.39164,355.04,0.55,0.68,2025-04-10,824,N,VIIRS,n,2,295.24,13.54,D,0
18.94185,81.22275,330.26,0.34,0.56,2025-04-10,824,N,VIIRS,n,2,299.24,1.29,D,0
18.84968,80.22626,334.08,0.58,0.52,2025-04-10,824,N,VIIRS,l,2,305.38,3.66,D,0
19.16031,82.87848,335.18,0.44,0.62,2025-04-10,824,N,VIIRS,n,2,298.8,4.58,D,0
18.12442,74.30865,345.03,0.41,0.37,2025-04-10,824,N,VIIRS,n,2,316.54,17.66,D,0
19.0998,82.16712,333.52,0.39,0.6,2025-04-10,824,N,VIIRS,n,2,302.92,4.24,D,2
18.53651,77.28411,340.29,0.57,0.43,2025-04-10,824,N,VIIRS,n,2,308.74,13.33,D,0
18.2772,75.26528,340.87,0.45,0.39,2025-04-10,824,N,VIIRS,l,2,315.86,5.8,D,0
18.09612,73.7478,347.15,0.4,0.37,2025-04-10,824,N,VIIRS,n,2,310.1,4.32,D,0
18.21171,74.4865,349.0,0.42,0.37,2025-04-10,824,N,VIIRS,n,2,317.41,6.81,D,0
18.1516,74.0135,339.65,0.4,0.37,2025-04-10,824,N,VIIRS,n,2,313.85,3.79,D,0
18.12133,73.7554,339.33,0.4,0.37,2025-04-10,824,N,VIIRS,l,2,312.59,4.21,D,0
18.0835,73.49554,341.41,0.39,0.36,2025-04-10,824,N,VIIRS,n,2,307.61,4.64,D,0
18.13612,73.83381,348.04,0.4,0.37,2025-04-10,824,N,VIIRS,n,2,313.41,4.53,D,0
18.12469,73.75481,343.32,0.4,0.37,2025-04-10,824,N,VIIRS,n,2,311.25,5.5,D,0
18.1395,73.83329,338.19,0.4,0.37,2025-04-10,824,N,VIIRS,l,2,311.84,4.53,D,0
18.12371,73.72434,341.24,0.4,0.37,2025-04-10,824,N,VIIRS,n,2,308.55,2.68,D,0
18.12263,73.71687,334.68,0.4,0.37,2025-04-10,824,N,VIIRS,l,2,309.25,3.17,D,0
18.13725,73.69907,339.18,0.4,0.37,2025-04-10,824,N,VIIRS,n,2,308.73,12.74,D,0
18.14059,73.69843,339.32,0.4,0.37,2025-04-10,824,N,VIIRS,n,2,309.16,12.74,D,0
19.02808,80.5629,334.74,0.62,0.54,2025-04-10,824,N,VIIRS,n,2,303.69,6.4,D,0
18.33912,74.91319,346.38,0.43,0.38,2025-04-10,824,N,VIIRS,n,2,319.06,7.35,D,0
19.02351,80.37085,330.02,0.6,0.53,2025-04-10,824,N,VIIRS,l,2,301.99,3.13,D,0
18.18743,73.63076,344.85,0.4,0.37,2025-04-10,824,N,VIIRS,n,2,307.93,6.67,D,0
18.21648,73.76023,348.44,0.4,0.37,2025-04-10,824,N,VIIRS,n,2,310.66,7.96,D,0
18.21593,73.75645,339.28,0.4,0.37,2025-04-10,824,N,VIIRS,n,2,308.02,7.96,D,0
18.21986,73.75974,339.71,0.4,0.37,2025-04-10,824,N,VIIRS,n,2,307.33,3.59,D,0
19.41876,84.04456,331.92,0.52,0.67,2025-04-10,824,N,VIIRS,n,2,296.73,14.65,D,0
19.4183,84.03926,355.87,0.52,0.67,2025-04-10,824,N,VIIRS,n,2,301.17,14.65,D,0
19.4246,84.03926,346.16,0.52,0.67,2025-04-10,824,N,VIIRS,n,2,296.58,11.41,D,0
18.42893,75.19733,343.55,0.44,0.39,2025-04-10,824,N,VIIRS,l,2,316.71,8.56,D,0
18.21962,73.68669,335.87,0.4,0.37,2025-04-10,824,N,VIIRS,l,2,307.39,2.62,D,0
19.05092,79.99102,331.48,0.57,0.52,2025-04-10,824,N,VIIRS,l,2,304.93,2.43,D,0
19.46109,83.9554,355.92,0.52,0.67,2025-04-10,824,N,VIIRS,n,2,299.18,5.89,D,0
19.11657,80.44543,337.29,0.61,0.53,2025-04-10,824,N,VIIRS,n,2,301.78,4.53,D,0
18.50976,75.49446,349.99,0.46,0.39,2025-04-10,824,N,VIIRS,n,2,319.47,13.22,D,0
19.51484,84.06004,341.07,0.53,0.67,2025-04-10,824,N,VIIRS,n,2,296.07,8.35,D,0
19.24044,81.33971,331.34,0.35,0.57,2025-04-10,824,N,VIIRS,n,2,300.38,4.19,D,0
19.14792,80.50113,350.69,0.61,0.54,2025-04-10,824,N,VIIRS,n,2,304.35,11.41,D,0
19.16521,80.56493,341.05,0.62,0.54,2025-04-10,824,N,VIIRS,n,2,304.47,6.09,D,0
19.16687,80.53494,334.58,0.61,0.54,2025-04-10,824,N,VIIRS,l,2,305.1,5.69,D,0
19.1662,80.52907,342.96,0.61,0.54,2025-04-10,824,N,VIIRS,n,2,304.17,5.69,D,0
19.234,81.33543,331.32,0.35,0.57,2025-04-10,824,N,VIIRS,n,2,300.6,2.34,D,0
19.14796,80.49854,345.46,0.61,0.54,2025-04-10,824,N,VIIRS,n,2,303.91,12.78,D,0
19.23991,81.34131,339.61,0.35,0.57,2025-04-10,824,N,VIIRS,n,2,300.43,3.07,D,0
19.16478,80.56248,339.67,0.62,0.54,2025-04-10,824,N,VIIRS,n,2,304.75,4.78,D,0
18.47803,74.90228,350.07,0.43,0.38,2025-04-10,824,N,VIIRS,n,2,315.74,8.53,D,0
19.16665,80.53238,347.56,0.62,0.54,2025-04-10,824,N,VIIRS,n,2,305.71,10.66,D,0
19.51218,84.06161,342.04,0.53,0.67,2025-04-10,824,N,VIIRS,n,2,295.08,5.07,D,0
19.16471,80.46678,335.27,0.61,0.53,2025-04-10,824,N,VIIRS,n,2,304.82,3.4,D,0
19.43244,83.03786,351.23,0.45,0.63,2025-04-10,824,N,VIIRS,n,2,300.5,4.1,D,0
19.26418,81.2159,367.0,0.34,0.56,2025-04-10,824,N,VIIRS,h,2,302.8,13.72,D,0
19.26384,81.21267,346.41,0.34,0.56,2025-04-10,824,N,VIIRS,n,2,305.55,4.9,D,0
19.26349,81.20933,331.29,0.34,0.56,2025-04-10,824,N,VIIRS,l,2,301.71,4.9,D,0
19.19668,80.577,331.26,0.62,0.54,2025-04-10,824,N,VIIRS,l,2,302.36,4.79,D,0
19.19604,80.57105,331.56,0.62,0.54,2025-04-10,824,N,VIIRS,l,2,302.69,4.74,D,0
19.54002,84.01926,335.52,0.52,0.67,2025-04-10,824,N,VIIRS,n,2,296.42,3.33,D,0
19.26939,81.21533,355.8,0.34,0.56,2025-04-10,824,N,VIIRS,n,2,301.75,7.0,D,0
19.26904,81.21199,334.38,0.34,0.56,2025-04-10,824,N,VIIRS,n,2,300.29,3.88,D,0
19.20231,80.58233,334.81,0.62,0.54,2025-04-10,824,N,VIIRS,n,2,300.31,5.12,D,0
19.20167,80.57639,331.9,0.62,0.54,2025-04-10,824,N,VIIRS,n,2,301.7,5.12,D,0
19.20103,80.57043,331.04,0.62,0.54,2025-04-10,824,N,VIIRS,l,2,301.26,2.88,D,0
19.13802,79.9504,330.78,0.56,0.52,2025-04-10,824,N,VIIRS,l,2,303.48,2.97,D,0
16.57901,78.20483,344.69,0.4,0.45,2025-04-10,824,N,VIIRS,n,2,308.89,7.77,D,0
16.19703,75.2486,331.99,0.43,0.38,2025-04-10,824,N,VIIRS,l,2,306.42,2.64,D,0
16.62876,78.36359,336.73,0.41,0.45,2025-04-10,824,N,VIIRS,n,2,303.48,1.1,D,0
16.0912,74.36703,332.31,0.4,0.37,2025-04-10,824,N,VIIRS,l,2,305.69,1.21,D,0
16.03675,73.70301,337.15,0.39,0.36,2025-04-10,824,N,VIIRS,n,2,303.91,2.85,D,0
16.67866,78.41257,345.22,0.42,0.45,2025-04-10,824,N,VIIRS,n,2,303.08,6.03,D,0
16.52938,77.11196,341.33,0.52,0.42,2025-04-10,824,N,VIIRS,l,2,312.46,12.39,D,0
16.06871,73.7574,340.41,0.39,0.36,2025-04-10,824,N,VIIRS,n,2,305.29,5.17,D,0
16.69312,78.22442,335.64,0.41,0.45,2025-04-10,824,N,VIIRS,l,2,307.36,1.93,D,0
16.08474,73.65828,336.16,0.39,0.36,2025-04-10,824,N,VIIRS,l,2,306.27,3.36,D,0
16.64124,77.509,339.91,0.55,0.43,2025-04-10,824,N,VIIRS,n,2,308.57,11.02,D,0
16.56997,76.83456,348.88,0.51,0.41,2025-04-10,824,N,VIIRS,n,2,312.11,12.98,D,0
16.14154,73.56692,348.83,0.39,0.36,2025-04-10,824,N,VIIRS,n,2,306.71,6.46,D,0
16.31509,74.39694,337.32,0.4,0.37,2025-04-10,824,N,VIIRS,l,2,308.51,2.25,D,0
16.59348,76.20148,338.47,0.47,0.4,2025-04-10,824,N,VIIRS,l,2,311.63,5.69,D,0
16.6836,76.85593,339.05,0.51,0.41,2025-04-10,824,N,VIIRS,l,2,312.07,6.8,D,0
16.53457,75.52631,330.5,0.44,0.38,2025-04-10,824,N,VIIRS,l,2,303.66,1.5,D,0
16.3295,74.01414,332.45,0.39,0.37,2025-04-10,824,N,VIIRS,l,2,305.03,3.98,D,0
16.33339,74.01728,336.58,0.39,0.37,2025-04-10,824,N,VIIRS,n,2,305.0,3.0,D,0
16.33232,74.00996,330.55,0.39,0.37,2025-04-10,824,N,VIIRS,l,2,305.49,2.43,D,0
16.89253,77.976,339.88,0.4,0.44,2025-04-10,824,N,VIIRS,n,2,307.08,2.51,D,0
22.16881,78.80325,347.36,0.52,0.5,2025-04-10,825,N,VIIRS,n,2,313.33,6.93,D,0
22.13528,78.44659,340.19,0.49,0.49,2025-04-10,825,N,VIIRS,l,2,311.99,8.66,D,0
22.01263,77.34862,342.46,0.42,0.45,2025-04-10,825,N,VIIRS,l,2,315.61,3.89,D,0
21.82815,75.78078,346.83,0.51,0.41,2025-04-10,825,N,VIIRS,n,2,316.34,3.7,D,0
22.00921,77.24574,344.34,0.42,0.45,2025-04-10,825,N,VIIRS,n,2,313.83,10.06,D,0
22.00873,77.24162,342.25,0.41,0.45,2025-04-10,825,N,VIIRS,l,2,315.8,10.06,D,0
21.56769,73.77629,345.91,0.42,0.38,2025-04-10,825,N,VIIRS,l,2,319.66,7.12,D,0
22.01339,77.24527,345.58,0.42,0.45,2025-04-10,825,N,VIIRS,n,2,315.08,10.06,D,0
22.01291,77.24118,356.03,0.41,0.45,2025-04-10,825,N,VIIRS,n,2,320.68,10.06,D,0
21.59583,73.95493,353.53,0.42,0.38,2025-04-10,825,N,VIIRS,n,2,321.3,14.28,D,0
22.01709,77.24073,352.45,0.41,0.45,2025-04-10,825,N,VIIRS,n,2,315.65,7.96,D,0
22.43962,81.17147,332.09,0.37,0.58,2025-04-10,825,N,VIIRS,l,2,302.73,1.38,D,0
22.43227,80.97812,332.85,0.36,0.57,2025-04-10,825,N,VIIRS,l,2,305.02,3.16,D,0
22.48528,81.02346,332.31,0.36,0.58,2025-04-10,825,N,VIIRS,l,2,303.54,3.05,D,0
22.49028,81.0193,332.36,0.36,0.58,2025-04-10,825,N,VIIRS,n,2,302.04,3.82,D,0
22.45496,80.66373,339.27,0.34,0.56,2025-04-10,825,N,VIIRS,n,2,306.23,1.71,D,0
22.18772,78.10754,337.25,0.47,0.48,2025-04-10,825,N,VIIRS,l,2,311.77,5.2,D,0
21.72447,74.44878,350.61,0.44,0.39,2025-04-10,825,N,VIIRS,l,2,324.14,12.25,D,0
22.07785,77.1317,367.0,0.41,0.45,2025-04-10,825,N,VIIRS,h,2,320.59,11.17,D,0
22.2344,78.54653,341.35,0.5,0.49,2025-04-10,825,N,VIIRS,l,2,313.13,7.57,D,0
22.08246,77.1352,345.24,0.41,0.45,2025-04-10,825,N,VIIRS,n,2,315.52,10.42,D,0
22.08152,77.12708,354.18,0.41,0.45,2025-04-10,825,N,VIIRS,n,2,319.87,11.17,D,0
22.48828,81.0223,341.8,0.36,0.58,2025-04-10,825,N,VIIRS,n,2,301.86,3.71,D,0
22.45513,80.66248,336.7,0.34,0.56,2025-04-10,825,N,VIIRS,n,2,305.52,1.23,D,0
21.52108,72.7075,336.56,0.39,0.36,2025-04-10,825,N,VIIRS,l,2,306.76,3.75,D,0
22.33936,79.27875,343.77,0.56,0.51,2025-04-10,825,N,VIIRS,n,2,308.38,54.65,D,0
22.03127,76.4931,345.81,0.56,0.43,2025-04-10,825,N,VIIRS,l,2,320.13,15.29,D,0
22.03525,76.49253,345.9,0.56,0.43,2025-04-10,825,N,VIIRS,l,2,318.9,12.4,D,0
21.92868,75.60249,367.0,0.5,0.41,2025-04-10,825,N,VIIRS,h,2,323.64,21.36,D,0
22.56684,81.46438,334.78,0.39,0.59,2025-04-10,825,N,VIIRS,n,2,300.73,2.64,D,0
22.03923,76.49196,347.1,0.56,0.43,2025-04-10,825,N,VIIRS,l,2,319.83,12.4,D,0
21.71721,73.92306,341.76,0.42,0.38,2025-04-10,825,N,VIIRS,l,2,316.52,4.47,D,0
22.50396,80.5662,343.14,0.34,0.56,2025-04-10,825,N,VIIRS,n,2,306.83,1.66,D,0
21.99967,75.9483,350.39,0.53,0.42,2025-04-10,825,N,VIIRS,l,2,321.15,24.29,D,0
22.22481,77.7344,342.24,0.45,0.47,2025-04-10,825,N,VIIRS,l,2,316.35,7.44,D,0
22.05818,76.35128,346.73,0.55,0.43,2025-04-10,825,N,VIIRS,l,2,320.54,4.83,D,0
21.69302,73.59708,350.22,0.41,0.37,2025-04-10,825,N,VIIRS,l,2,321.79,10.1,D,0
22.27813,78.0415,340.75,0.47,0.48,2025-04-10,825,N,VIIRS,l,2,312.41,4.78,D,0
22.55601,80.56043,339.25,0.34,0.56,2025-04-10,825,N,VIIRS,n,2,308.57,1.01,D,0
22.27758,78.04243,339.39,0.47,0.48,2025-04-10,825,N,VIIRS,l,2,311.36,5.03,D,0
22.55619,80.55843,333.6,0.34,0.56,2025-04-10,825,N,VIIRS,l,2,307.52,0.86,D,0
22.40242,78.9566,346.42,0.54,0.5,2025-04-10,825,N,VIIRS,n,2,313.11,5.87,D,0
22.47339,79.55307,350.7,0.59,0.52,2025-04-10,825,N,VIIRS,n,2,316.79,14.64,D,0
22.12295,76.36713,342.3,0.56,0.43,2025-04-10,825,N,VIIRS,l,2,316.84,8.88,D,0
22.48772,79.45295,340.36,0.58,0.52,2025-04-10,825,N,VIIRS,n,2,312.05,3.85,D,0
22.49256,79.45238,340.33,0.58,0.52,2025-04-10,825,N,VIIRS,n,2,311.88,5.11,D,0
22.60765,80.28295,334.53,0.33,0.55,2025-04-10,825,N,VIIRS,l,2,306.25,3.51,D,0
22.60731,80.27956,341.79,0.33,0.55,2025-04-10,825,N,VIIRS,n,2,307.42,2.7,D,0
22.26818,77.19676,345.43,0.42,0.45,2025-04-10,825,N,VIIRS,l,2,316.84,18.64,D,0
22.83444,82.64795,333.29,0.46,0.64,2025-04-10,825,N,VIIRS,n,2,298.8,1.77,D,0
22.70932,81.26828,334.26,0.38,0.59,2025-04-10,825,N,VIIRS,l,2,307.06,4.19,D,0
22.53858,79.56329,353.74,0.59,0.53,2025-04-10,825,N,VIIRS,n,2,317.75,30.27,D,0
22.53798,79.55758,352.18,0.59,0.53,2025-04-10,825,N,VIIRS,n,2,314.33,14.93,D,0
22.50772,79.27283,343.15,0.56,0.52,2025-04-10,825,N,VIIRS,n,2,312.82,6.16,D,0
22.54343,79.5625,346.1,0.59,0.53,2025-04-10,825,N,VIIRS,n,2,311.91,15.69,D,0
22.54283,79.55679,352.99,0.59,0.53,2025-04-10,825,N,VIIRS,n,2,313.69,15.39,D,0
22.69917,80.99269,367.0,0.36,0.58,2025-04-10,825,N,VIIRS,h,2,306.11,4.11,D,0
22.5411,79.56075,367.0,0.59,0.53,2025-04-10,825,N,VIIRS,h,2,316.55,17.25,D,0
22.54053,79.55502,350.87,0.59,0.53,2025-04-10,825,N,VIIRS,n,2,316.0,17.25,D,0
22.71043,81.26771,338.91,0.38,0.59,2025-04-10,825,N,VIIRS,n,2,308.55,3.51,D,0
22.69679,80.99229,367.0,0.36,0.58,2025-04-10,825,N,VIIRS,h,2,307.62,5.93,D,0
22.21977,76.28015,348.61,0.55,0.43,2025-04-10,825,N,VIIRS,n,2,314.84,14.94,D,0
22.52288,78.77518,343.11,0.52,0.5,2025-04-10,825,N,VIIRS,n,2,312.84,7.28,D,0
22.62521,79.56242,341.89,0.59,0.53,2025-04-10,825,N,VIIRS,l,2,314.94,5.63,D,0
22.89305,82.24683,335.87,0.44,0.62,2025-04-10,825,N,VIIRS,n,2,303.05,2.97,D,0
22.38662,77.32732,343.8,0.42,0.45,2025-04-10,825,N,VIIRS,l,2,315.35,3.59,D,0
22.57189,78.92345,339.92,0.54,0.5,2025-04-10,825,N,VIIRS,n,2,309.03,3.99,D,0
22.28257,76.43122,342.63,0.56,0.43,2025-04-10,825,N,VIIRS,l,2,317.19,16.18,D,0
22.26499,76.25726,342.44,0.55,0.43,2025-04-10,825,N,VIIRS,l,2,315.92,14.41,D,0
21.98606,74.12854,352.76,0.43,0.38,2025-04-10,825,N,VIIRS,l,2,323.08,16.1,D,0
21.98899,74.12376,353.94,0.43,0.38,2025-04-10,825,N,VIIRS,n,2,321.55,16.4,D,0
22.30532,76.48405,341.76,0.57,0.43,2025-04-10,825,N,VIIRS,l,2,314.52,28.12,D,0
22.30708,76.48657,342.47,0.57,0.43,2025-04-10,825,N,VIIRS,l,2,314.83,33.44,D,0
22.63301,79.08306,341.67,0.55,0.51,2025-04-10,825,N,VIIRS,n,2,311.05,10.7,D,0
22.63247,79.07785,345.32,0.55,0.51,2025-04-10,825,N,VIIRS,n,2,312.56,10.23,D,0
22.40062,76.75782,350.54,0.39,0.44,2025-04-10,825,N,VIIRS,n,2,315.18,10.1,D,0
22.40016,76.75401,356.1,0.39,0.44,2025-04-10,825,N,VIIRS,n,2,319.23,23.64,D,0
22.3997,76.75019,345.59,0.39,0.44,2025-04-10,825,N,VIIRS,l,2,318.98,23.64,D,0
22.40376,76.7496,349.33,0.39,0.44,2025-04-10,825,N,VIIRS,l,2,320.46,27.77,D,0
22.38503,76.59389,347.79,0.38,0.44,2025-04-10,825,N,VIIRS,n,2,313.5,6.38,D,0
22.37227,76.45522,348.39,0.57,0.43,2025-04-10,825,N,VIIRS,n,2,318.73,17.25,D,0
22.40819,76.71783,340.58,0.39,0.44,2025-04-10,825,N,VIIRS,l,2,315.26,8.85,D,0
22.7449,79.64695,340.77,0.6,0.53,2025-04-10,825,N,VIIRS,l,2,314.24,6.6,D,0
22.6783,79.0134,336.07,0.54,0.51,2025-04-10,825,N,VIIRS,l,2,310.24,3.68,D,0
22.75775,79.72321,342.89,0.6,0.53,2025-04-10,825,N,VIIRS,n,2,312.08,7.72,D,0
22.07593,74.02554,350.36,0.43,0.38,2025-04-10,825,N,VIIRS,n,2,318.83,9.39,D,0
22.75654,79.56805,342.44,0.59,0.53,2025-04-10,825,N,VIIRS,n,2,311.98,6.82,D,0
22.75532,79.55638,343.15,0.59,0.53,2025-04-10,825,N,VIIRS,n,2,312.97,6.74,D,0
22.75472,79.55066,338.55,0.59,0.53,2025-04-10,825,N,VIIRS,l,2,313.27,4.09,D,0
22.4191,76.53873,345.29,0.57,0.43,2025-04-10,825,N,VIIRS,l,2,319.21,16.0,D,0
22.04601,73.68184,345.1,0.42,0.38,2025-04-10,825,N,VIIRS,l,2,315.82,8.15,D,0
22.72602,79.05658,343.66,0.55,0.51,2025-04-10,825,N,VIIRS,n,2,312.14,6.41,D,0
22.42035,76.53753,345.97,0.57,0.43,2025-04-10,825,N,VIIRS,l,2,320.24,13.1,D,0
22.4237,76.53139,345.81,0.57,0.43,2025-04-10,825,N,VIIRS,l,2,318.8,11.65,D,0
22.75234,79.55056,344.81,0.59,0.53,2025-04-10,825,N,VIIRS,n,2,313.82,11.35,D,0
22.75895,79.56755,341.16,0.59,0.53,2025-04-10,825,N,VIIRS,l,2,312.21,6.21,D,0
22.69995,78.97607,337.03,0.54,0.51,2025-04-10,825,N,VIIRS,l,2,310.6,2.07,D,0
22.73511,79.18077,341.15,0.56,0.51,2025-04-10,825,N,VIIRS,l,2,313.0,3.65,D,0
22.72241,79.05595,341.12,0.55,0.51,2025-04-10,825,N,VIIRS,l,2,311.58,7.68,D,0
22.30714,75.28965,367.0,0.49,0.4,2025-04-10,825,N,VIIRS,l,2,327.49,32.28,D,0
22.31026,75.28431,347.49,0.49,0.4,2025-04-10,825,N,VIIRS,l,2,322.25,32.28,D,0
22.64884,78.09971,349.26,0.48,0.48,2025-04-10,825,N,VIIRS,n,2,313.95,7.79,D,0
22.19779,74.39429,351.24,0.45,0.39,2025-04-10,825,N,VIIRS,l,2,322.68,8.68,D,0
22.77196,79.21031,347.37,0.56,0.52,2025-04-10,825,N,VIIRS,n,2,310.71,6.86,D,0
22.77138,79.20467,344.45,0.56,0.52,2025-04-10,825,N,VIIRS,n,2,311.28,6.86,D,0
22.76349,79.12851,340.41,0.55,0.51,2025-04-10,825,N,VIIRS,l,2,312.54,5.81,D,0
22.77617,79.20422,342.3,0.56,0.52,2025-04-10,825,N,VIIRS,n,2,311.06,6.78,D,0
22.89832,80.32005,346.14,0.33,0.55,2025-04-10,825,N,VIIRS,n,2,309.89,5.66,D,0
22.80107,79.30378,341.37,0.57,0.52,2025-04-10,825,N,VIIRS,n,2,311.15,10.01,D,0
22.71083,78.45738,333.55,0.5,0.49,2025-04-10,825,N,VIIRS,l,2,306.09,5.46,D,0
22.89267,80.15694,336.89,0.32,0.55,2025-04-10,825,N,VIIRS,l,2,311.21,2.03,D,0
22.77808,79.03873,341.82,0.55,0.51,2025-04-10,825,N,VIIRS,n,2,310.48,4.8,D,0
22.69928,78.31052,346.78,0.49,0.49,2025-04-10,825,N,VIIRS,n,2,312.69,13.2,D,0
22.39807,75.76446,343.17,0.52,0.41,2025-04-10,825,N,VIIRS,l,2,317.68,8.71,D,0
21.52575,69.72903,337.57,0.41,0.37,2025-04-10,825,N,VIIRS,n,2,312.25,5.01,D,0
22.79502,79.10802,343.62,0.55,0.51,2025-04-10,825,N,VIIRS,n,2,311.59,5.13,D,0
22.79274,79.08653,338.08,0.55,0.51,2025-04-10,825,N,VIIRS,l,2,312.0,5.35,D,0
22.44025,75.9748,346.51,0.53,0.42,2025-04-10,825,N,VIIRS,n,2,320.02,8.65,D,0
22.90831,80.0568,338.26,0.32,0.54,2025-04-10,825,N,VIIRS,l,2,313.16,8.49,D,0
22.82932,79.29446,338.16,0.57,0.52,2025-04-10,825,N,VIIRS,l,2,312.61,6.27,D,0
22.95023,80.42314,336.23,0.34,0.56,2025-04-10,825,N,VIIRS,l,2,310.14,2.0,D,0
23.04115,81.30689,338.78,0.38,0.59,2025-04-10,825,N,VIIRS,n,2,307.46,4.31,D,0
22.70554,78.08347,346.06,0.48,0.48,2025-04-10,825,N,VIIRS,n,2,315.18,18.14,D,0
22.70501,78.07882,341.57,0.48,0.48,2025-04-10,825,N,VIIRS,l,2,314.58,12.63,D,0
22.71105,78.0923,340.6,0.48,0.48,2025-04-10,825,N,VIIRS,l,2,313.17,9.24,D,0
22.18271,73.91286,350.37,0.43,0.38,2025-04-10,825,N,VIIRS,n,2,320.87,7.92,D,0
22.71672,78.0632,352.25,0.47,0.48,2025-04-10,825,N,VIIRS,n,2,316.03,12.96,D,0
22.48152,76.11355,346.95,0.54,0.42,2025-04-10,825,N,VIIRS,l,2,319.1,13.08,D,0
22.48141,76.11616,353.15,0.54,0.42,2025-04-10,825,N,VIIRS,n,2,319.19,16.12,D,0
22.83275,79.29135,338.88,0.57,0.52,2025-04-10,825,N,VIIRS,l,2,311.48,7.46,D,0
22.71347,78.08836,345.04,0.48,0.48,2025-04-10,825,N,VIIRS,n,2,311.93,11.36,D,0
22.95117,80.42455,338.87,0.34,0.56,2025-04-10,825,N,VIIRS,l,2,309.62,1.98,D,0
22.7154,78.06444,341.11,0.47,0.48,2025-04-10,825,N,VIIRS,l,2,314.34,13.18,D,0
23.041,81.30575,342.18,0.38,0.59,2025-04-10,825,N,VIIRS,n,2,308.65,8.0,D,0
22.63499,77.1457,342.32,0.42,0.45,2025-04-10,825,N,VIIRS,l,2,317.3,5.21,D,0
22.47552,75.77679,345.74,0.52,0.42,2025-04-10,825,N,VIIRS,n,2,315.6,9.72,D,0
22.46045,75.65555,344.02,0.51,0.41,2025-04-10,825,N,VIIRS,l,2,315.32,9.92,D,0
22.93,79.8251,339.15,0.62,0.54,2025-04-10,825,N,VIIRS,l,2,312.52,6.16,D,0
23.16312,82.33903,339.9,0.45,0.63,2025-04-10,825,N,VIIRS,n,2,306.35,4.29,D,2
23.16273,82.33424,333.54,0.45,0.63,2025-04-10,825,N,VIIRS,l,2,305.05,4.29,D,2
22.935,79.8246,342.02,0.62,0.54,2025-04-10,825,N,VIIRS,n,2,311.29,7.87,D,0
23.16934,82.34274,335.07,0.45,0.63,2025-04-10,825,N,VIIRS,n,2,304.81,6.47,D,2
22.76565,78.15347,346.91,0.48,0.48,2025-04-10,825,N,VIIRS,n,2,312.57,13.45,D,0
22.77011,78.15292,356.27,0.48,0.48,2025-04-10,825,N,VIIRS,n,2,314.31,23.53,D,0
22.50941,75.92361,350.47,0.53,0.42,2025-04-10,825,N,VIIRS,n,2,318.89,11.44,D,0
22.76834,78.09588,345.46,0.48,0.48,2025-04-10,825,N,VIIRS,n,2,309.03,11.22,D,0
22.98228,79.94348,346.76,0.63,0.54,2025-04-10,825,N,VIIRS,n,2,313.74,11.1,D,0
22.07533,72.54508,350.02,0.39,0.36,2025-04-10,825,N,VIIRS,n,2,315.15,6.73,D,0
22.08202,72.54397,348.37,0.39,0.36,2025-04-10,825,N,VIIRS,n,2,316.49,16.18,D,0
23.16279,81.36224,339.74,0.39,0.59,2025-04-10,825,N,VIIRS,n,2,303.09,4.63,D,0
22.45168,75.08122,348.15,0.48,0.4,2025-04-10,825,N,VIIRS,n,2,320.1,10.58,D,0
22.45536,75.08061,351.21,0.48,0.4,2025-04-10,825,N,VIIRS,n,2,321.42,18.63,D,0
21.75744,70.28046,350.55,0.39,0.36,2025-04-10,825,N,VIIRS,n,2,320.5,8.76,D,0
23.16271,81.36195,337.19,0.39,0.59,2025-04-10,825,N,VIIRS,n,2,303.09,4.49,D,0
22.8479,78.13541,342.24,0.48,0.48,2025-04-10,825,N,VIIRS,l,2,313.23,11.56,D,0
22.16181,72.65565,341.33,0.39,0.37,2025-04-10,825,N,VIIRS,n,2,312.55,3.83,D,0
22.72739,76.98138,346.32,0.41,0.45,2025-04-10,825,N,VIIRS,l,2,320.17,20.76,D,0
22.87896,78.29683,338.9,0.49,0.49,2025-04-10,825,N,VIIRS,n,2,308.71,6.59,D,0
22.88399,78.3011,338.7,0.49,0.49,2025-04-10,825,N,VIIRS,n,2,310.36,3.93,D,0
22.71794,76.79347,344.48,0.4,0.44,2025-04-10,825,N,VIIRS,l,2,318.31,8.2,D,0
23.05843,79.89595,344.29,0.63,0.54,2025-04-10,825,N,VIIRS,n,2,311.17,12.69,D,0
