latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
18.62435,76.17378,336.61,0.39,0.36,2026-02-14,817,N,low,2.0NRT,310.4,2.81,D
19.4203,81.94093,335.78,0.49,0.48,2026-02-14,817,N,low,2.0NRT,307.15,5.18,D
19.42167,81.93714,341.33,0.49,0.48,2026-02-14,817,N,nominal,2.0NRT,304.39,7.34,D
18.37724,74.25774,347.84,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,316.63,7.92,D
18.37666,74.25404,345.74,0.39,0.36,2026-02-14,817,N,low,2.0NRT,318.26,20.12,D
19.45278,82.00981,331.45,0.49,0.49,2026-02-14,817,N,nominal,2.0NRT,305.66,2.28,D
19.57986,82.62818,342.39,0.54,0.51,2026-02-14,817,N,nominal,2.0NRT,307.52,14.62,D
19.48961,81.81971,330.08,0.48,0.48,2026-02-14,817,N,nominal,2.0NRT,303.77,1.57,D
19.08301,78.5593,337.84,0.47,0.39,2026-02-14,817,N,nominal,2.0NRT,304.52,4.95,D
19.57827,82.55298,330.44,0.54,0.51,2026-02-14,817,N,nominal,2.0NRT,303.28,3.55,D
19.12886,78.59467,332.72,0.47,0.4,2026-02-14,817,N,nominal,2.0NRT,305.78,2.6,D
18.61357,75.00787,347.19,0.38,0.36,2026-02-14,817,N,nominal,2.0NRT,311.02,6.58,D
18.71647,75.28049,335.66,0.38,0.36,2026-02-14,817,N,nominal,2.0NRT,306.7,2.09,D
18.71592,75.27687,335.95,0.38,0.36,2026-02-14,817,N,nominal,2.0NRT,307.6,2.09,D
19.06473,77.62617,336.54,0.43,0.38,2026-02-14,817,N,nominal,2.0NRT,311.23,2.57,D
18.50131,73.65919,337.31,0.4,0.37,2026-02-14,817,N,low,2.0NRT,311.36,5.22,D
18.5007,73.65545,355.08,0.4,0.37,2026-02-14,817,N,nominal,2.0NRT,316.51,15.29,D
18.50009,73.6517,341.14,0.4,0.37,2026-02-14,817,N,nominal,2.0NRT,307.07,15.29,D
18.50408,73.65485,343.92,0.4,0.37,2026-02-14,817,N,nominal,2.0NRT,310.68,3.78,D
19.70784,82.4631,336.77,0.53,0.5,2026-02-14,817,N,nominal,2.0NRT,304.58,1.88,D
18.67372,74.45922,335.85,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,310.67,2.17,D
18.48415,73.05855,334.85,0.42,0.38,2026-02-14,817,N,nominal,2.0NRT,304.5,2.55,D
18.48759,73.05795,337.72,0.42,0.38,2026-02-14,817,N,nominal,2.0NRT,307.36,2.55,D
18.48641,73.0584,342.34,0.42,0.38,2026-02-14,817,N,nominal,2.0NRT,309.14,6.1,D
18.75514,74.67751,339.51,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,307.26,1.22,D
19.78443,82.15044,342.71,0.51,0.49,2026-02-14,817,N,nominal,2.0NRT,305.24,6.36,D
19.89814,82.78352,340.73,0.56,0.52,2026-02-14,817,N,nominal,2.0NRT,300.01,5.34,D
18.61561,73.28543,348.8,0.41,0.37,2026-02-14,817,N,nominal,2.0NRT,312.28,7.51,D
19.09445,76.35905,337.02,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,311.65,6.33,D
19.0939,76.35532,344.13,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,313.72,6.33,D
19.23643,77.24139,335.66,0.42,0.37,2026-02-14,817,N,low,2.0NRT,305.87,4.14,D
19.23525,77.24157,335.95,0.42,0.37,2026-02-14,817,N,nominal,2.0NRT,306.48,4.46,D
18.70047,73.67791,341.87,0.4,0.37,2026-02-14,817,N,low,2.0NRT,312.14,18.27,D
18.80317,74.20928,345.82,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,311.35,5.14,D
18.72867,73.72349,334.81,0.4,0.37,2026-02-14,817,N,low,2.0NRT,308.52,1.1,D
19.91044,82.28342,331.45,0.52,0.5,2026-02-14,817,N,nominal,2.0NRT,304.84,2.37,D
19.94389,82.24817,345.48,0.52,0.5,2026-02-14,817,N,nominal,2.0NRT,304.42,8.25,D
19.94216,82.23311,336.22,0.52,0.5,2026-02-14,817,N,nominal,2.0NRT,304.78,4.14,D
19.94964,82.21699,338.29,0.52,0.5,2026-02-14,817,N,nominal,2.0NRT,302.68,5.12,D
19.95483,82.22147,342.11,0.52,0.5,2026-02-14,817,N,nominal,2.0NRT,305.1,6.66,D
19.95425,82.21644,356.91,0.52,0.5,2026-02-14,817,N,nominal,2.0NRT,306.09,12.52,D
19.59502,79.30814,337.7,0.51,0.41,2026-02-14,817,N,nominal,2.0NRT,308.29,4.5,D
20.41568,86.61578,330.95,0.5,0.66,2026-02-14,817,N,nominal,2.0NRT,299.91,4.75,D
19.96177,82.24109,335.16,0.52,0.5,2026-02-14,817,N,nominal,2.0NRT,303.46,5.19,D
19.59883,79.30762,341.51,0.51,0.41,2026-02-14,817,N,nominal,2.0NRT,305.24,4.5,D
18.68582,73.03039,339.36,0.42,0.38,2026-02-14,817,N,nominal,2.0NRT,307.65,1.58,D
18.6912,73.04165,336.63,0.42,0.38,2026-02-14,817,N,low,2.0NRT,309.02,3.33,D
19.97526,82.24178,336.34,0.52,0.5,2026-02-14,817,N,nominal,2.0NRT,304.64,4.69,D
19.98425,82.15412,330.57,0.51,0.5,2026-02-14,817,N,low,2.0NRT,304.26,3.19,D
18.75587,73.22449,336.75,0.41,0.37,2026-02-14,817,N,low,2.0NRT,309.07,1.83,D
19.63155,79.05785,338.55,0.5,0.41,2026-02-14,817,N,nominal,2.0NRT,307.41,5.65,D
18.72291,72.89715,334.92,0.42,0.38,2026-02-14,817,N,low,2.0NRT,306.79,3.78,D
19.36713,77.03649,336.67,0.41,0.37,2026-02-14,817,N,nominal,2.0NRT,307.14,2.89,D
20.4803,86.50729,342.96,0.5,0.66,2026-02-14,817,N,nominal,2.0NRT,304.97,6.97,D
20.48642,86.50673,367.0,0.5,0.66,2026-02-14,817,N,high,2.0NRT,303.33,6.97,D
18.811,73.17434,338.55,0.41,0.37,2026-02-14,817,N,low,2.0NRT,309.44,2.93,D
18.83857,73.13366,333.87,0.42,0.37,2026-02-14,817,N,low,2.0NRT,305.62,3.21,D
20.10597,82.25045,334.66,0.52,0.5,2026-02-14,817,N,nominal,2.0NRT,302.86,6.67,D
20.10672,82.17299,333.41,0.52,0.5,2026-02-14,817,N,nominal,2.0NRT,303.27,4.28,D
20.10172,82.12824,332.2,0.51,0.5,2026-02-14,817,N,nominal,2.0NRT,302.97,2.63,D
19.3195,75.96476,341.34,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,311.25,8.05,D
20.09437,81.78117,340.95,0.49,0.48,2026-02-14,817,N,nominal,2.0NRT,304.12,5.47,D
20.58493,86.5054,342.18,0.5,0.66,2026-02-14,817,N,nominal,2.0NRT,301.87,11.58,D
20.58449,86.50052,347.55,0.5,0.66,2026-02-14,817,N,nominal,2.0NRT,304.71,9.5,D
20.52131,85.80935,350.17,0.45,0.63,2026-02-14,817,N,nominal,2.0NRT,299.97,17.73,D
20.5209,85.80494,355.15,0.45,0.63,2026-02-14,817,N,nominal,2.0NRT,301.42,16.68,D
19.29726,75.70104,345.38,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,310.22,4.26,D
18.92699,73.32977,337.56,0.41,0.37,2026-02-14,817,N,nominal,2.0NRT,312.22,3.68,D
20.6397,86.83994,335.03,0.52,0.67,2026-02-14,817,N,nominal,2.0NRT,299.6,4.01,D
20.63924,86.83479,337.22,0.52,0.67,2026-02-14,817,N,nominal,2.0NRT,299.85,4.01,D
19.06498,74.06065,336.78,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,307.29,1.56,D
19.25048,75.21165,336.21,0.38,0.36,2026-02-14,817,N,low,2.0NRT,310.53,1.94,D
19.36828,75.88483,335.8,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,309.17,1.59,D
19.39778,76.03886,336.72,0.39,0.36,2026-02-14,817,N,low,2.0NRT,311.6,6.97,D
20.63745,86.83781,340.62,0.52,0.67,2026-02-14,817,N,nominal,2.0NRT,300.59,6.26,D
19.07914,73.92043,336.23,0.39,0.37,2026-02-14,817,N,nominal,2.0NRT,308.19,2.72,D
18.9744,73.16956,345.87,0.41,0.37,2026-02-14,817,N,nominal,2.0NRT,311.49,4.87,D
18.98038,73.18454,349.76,0.41,0.37,2026-02-14,817,N,nominal,2.0NRT,312.57,9.24,D
20.66826,86.60975,335.47,0.51,0.66,2026-02-14,817,N,nominal,2.0NRT,302.83,5.23,D
20.65674,86.13512,332.63,0.47,0.64,2026-02-14,817,N,low,2.0NRT,302.82,2.29,D
20.62726,85.68878,331.0,0.44,0.62,2026-02-14,817,N,nominal,2.0NRT,300.17,2.03,D
20.34763,82.8203,332.03,0.57,0.52,2026-02-14,817,N,nominal,2.0NRT,302.45,1.07,D
19.47926,76.12812,336.2,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,308.34,2.91,D
20.19851,81.34116,332.73,0.46,0.47,2026-02-14,817,N,nominal,2.0NRT,300.99,3.63,D
19.0651,73.31699,338.06,0.41,0.37,2026-02-14,817,N,nominal,2.0NRT,311.76,4.21,D
19.51428,76.16782,335.66,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,307.53,2.78,D
20.35158,82.82248,334.49,0.57,0.52,2026-02-14,817,N,nominal,2.0NRT,303.02,3.51,D
19.05391,73.12296,338.34,0.41,0.37,2026-02-14,817,N,nominal,2.0NRT,308.59,2.23,D
20.03612,79.89613,336.88,0.56,0.43,2026-02-14,817,N,nominal,2.0NRT,304.12,4.64,D
19.35521,74.90199,338.09,0.38,0.36,2026-02-14,817,N,nominal,2.0NRT,308.06,8.72,D
20.63729,85.29211,331.57,0.42,0.61,2026-02-14,817,N,nominal,2.0NRT,301.55,3.6,D
20.16924,80.82409,335.53,0.43,0.46,2026-02-14,817,N,nominal,2.0NRT,302.87,3.92,D
19.59987,76.26114,337.37,0.39,0.37,2026-02-14,817,N,nominal,2.0NRT,311.43,5.59,D
20.5413,83.67011,346.96,0.33,0.55,2026-02-14,817,N,nominal,2.0NRT,304.68,3.87,D
19.45436,75.26233,336.48,0.38,0.36,2026-02-14,817,N,nominal,2.0NRT,303.87,3.45,D
19.85328,77.78814,334.87,0.44,0.38,2026-02-14,817,N,nominal,2.0NRT,305.91,2.91,D
19.85315,77.78886,333.79,0.44,0.38,2026-02-14,817,N,nominal,2.0NRT,306.32,2.48,D
19.19114,73.14644,335.88,0.41,0.37,2026-02-14,817,N,low,2.0NRT,309.05,1.8,D
20.13531,79.60466,330.73,0.54,0.42,2026-02-14,817,N,nominal,2.0NRT,303.4,3.32,D
20.13463,79.59931,334.58,0.54,0.42,2026-02-14,817,N,nominal,2.0NRT,303.84,3.32,D
20.13852,79.5987,343.1,0.54,0.42,2026-02-14,817,N,nominal,2.0NRT,305.34,16.24,D
20.13784,79.59335,333.6,0.54,0.42,2026-02-14,817,N,nominal,2.0NRT,301.45,6.78,D
19.22513,73.26818,335.07,0.41,0.37,2026-02-14,817,N,low,2.0NRT,309.37,1.31,D
19.23735,73.32166,347.28,0.41,0.37,2026-02-14,817,N,nominal,2.0NRT,309.89,7.08,D
20.78039,85.26204,339.6,0.42,0.61,2026-02-14,817,N,nominal,2.0NRT,299.32,3.07,D
20.04743,78.80346,333.3,0.49,0.4,2026-02-14,817,N,nominal,2.0NRT,306.5,2.69,D
20.69558,84.07622,338.97,0.35,0.57,2026-02-14,817,N,nominal,2.0NRT,301.08,6.4,D
20.93926,86.32459,336.98,0.49,0.65,2026-02-14,817,N,nominal,2.0NRT,301.33,2.83,D
20.93994,86.32505,339.79,0.49,0.65,2026-02-14,817,N,nominal,2.0NRT,300.83,2.67,D
20.91636,85.71852,367.0,0.45,0.63,2026-02-14,817,N,high,2.0NRT,301.2,10.25,D
20.77771,84.21163,342.6,0.36,0.57,2026-02-14,817,N,nominal,2.0NRT,303.8,3.37,D
20.67938,83.25776,332.54,0.62,0.54,2026-02-14,817,N,nominal,2.0NRT,301.89,4.3,D
20.94149,85.86414,333.55,0.46,0.63,2026-02-14,817,N,nominal,2.0NRT,299.88,2.62,D
20.96699,86.01287,338.75,0.47,0.64,2026-02-14,817,N,nominal,2.0NRT,299.42,9.35,D
20.96657,86.00824,331.6,0.47,0.64,2026-02-14,817,N,nominal,2.0NRT,298.36,5.3,D
20.69382,83.1117,337.23,0.6,0.53,2026-02-14,817,N,nominal,2.0NRT,304.43,5.99,D
20.69876,83.1112,346.18,0.6,0.53,2026-02-14,817,N,nominal,2.0NRT,304.25,5.99,D
20.54918,81.78458,335.44,0.49,0.49,2026-02-14,817,N,nominal,2.0NRT,303.53,3.81,D
19.64285,74.72492,336.9,0.38,0.36,2026-02-14,817,N,nominal,2.0NRT,309.25,3.96,D
21.08709,86.74929,338.97,0.52,0.67,2026-02-14,817,N,nominal,2.0NRT,301.62,4.82,D
20.97322,85.44123,337.02,0.43,0.62,2026-02-14,817,N,nominal,2.0NRT,300.54,2.79,D
20.80639,83.70476,340.69,0.33,0.55,2026-02-14,817,N,nominal,2.0NRT,303.02,2.2,D
19.49501,73.68016,334.8,0.4,0.37,2026-02-14,817,N,low,2.0NRT,306.96,3.01,D
21.04315,86.16028,339.2,0.48,0.65,2026-02-14,817,N,nominal,2.0NRT,300.51,5.63,D
20.81251,83.71378,355.26,0.33,0.55,2026-02-14,817,N,nominal,2.0NRT,303.06,4.5,D
19.69289,74.8735,339.68,0.38,0.36,2026-02-14,817,N,nominal,2.0NRT,311.22,3.08,D
20.97156,85.17403,339.82,0.41,0.61,2026-02-14,817,N,nominal,2.0NRT,300.79,7.08,D
20.96966,85.15389,334.62,0.41,0.61,2026-02-14,817,N,nominal,2.0NRT,300.79,2.64,D
20.87784,83.94287,336.18,0.34,0.56,2026-02-14,817,N,nominal,2.0NRT,301.82,1.73,D
19.51279,73.53271,338.56,0.4,0.37,2026-02-14,817,N,low,2.0NRT,313.51,3.52,D
19.52652,73.59663,346.41,0.4,0.37,2026-02-14,817,N,nominal,2.0NRT,310.26,13.42,D
19.44957,73.12044,337.69,0.41,0.37,2026-02-14,817,N,low,2.0NRT,311.53,3.96,D
19.52988,73.59604,346.96,0.4,0.37,2026-02-14,817,N,nominal,2.0NRT,313.75,13.42,D
19.53324,73.59542,338.28,0.4,0.37,2026-02-14,817,N,low,2.0NRT,310.75,6.86,D
19.6038,73.93108,337.7,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,309.81,1.7,D
19.60558,73.93038,342.67,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,310.0,3.16,D
19.60832,73.9261,345.13,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,311.05,3.16,D
19.61047,73.91808,345.37,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,310.78,3.67,D
20.13456,77.42945,336.98,0.43,0.38,2026-02-14,817,N,nominal,2.0NRT,309.43,2.55,D
19.61559,73.92867,338.83,0.39,0.36,2026-02-14,817,N,low,2.0NRT,309.24,3.54,D
19.6144,73.92123,339.61,0.39,0.36,2026-02-14,817,N,low,2.0NRT,310.27,3.67,D
19.61892,73.92807,341.23,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,309.39,1.62,D
19.61773,73.92062,335.41,0.39,0.36,2026-02-14,817,N,low,2.0NRT,308.87,1.39,D
20.9387,84.0778,349.64,0.35,0.57,2026-02-14,817,N,nominal,2.0NRT,301.8,3.27,D
20.94364,84.07379,367.0,0.35,0.57,2026-02-14,817,N,high,2.0NRT,302.57,6.36,D
20.94778,83.79871,330.06,0.34,0.56,2026-02-14,817,N,nominal,2.0NRT,301.23,1.28,D
19.96374,75.88773,333.23,0.39,0.36,2026-02-14,817,N,low,2.0NRT,306.61,0.71,D
20.17391,77.30254,342.07,0.42,0.38,2026-02-14,817,N,nominal,2.0NRT,310.3,3.46,D
20.99879,84.09196,367.0,0.35,0.57,2026-02-14,817,N,high,2.0NRT,307.91,9.93,D
21.00442,84.09476,331.4,0.35,0.57,2026-02-14,817,N,nominal,2.0NRT,301.47,14.16,D
21.00406,84.09134,353.33,0.35,0.57,2026-02-14,817,N,nominal,2.0NRT,304.1,9.93,D
21.00371,84.08788,345.39,0.35,0.57,2026-02-14,817,N,nominal,2.0NRT,301.7,9.93,D
19.8404,74.79905,331.66,0.38,0.36,2026-02-14,817,N,low,2.0NRT,305.55,1.97,D
19.81294,74.55582,334.53,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,306.34,1.86,D
19.59302,73.07841,342.34,0.41,0.37,2026-02-14,817,N,nominal,2.0NRT,309.37,3.22,D
21.15178,85.21303,334.58,0.42,0.61,2026-02-14,817,N,nominal,2.0NRT,304.02,3.11,D
21.06154,84.24946,330.2,0.36,0.57,2026-02-14,817,N,low,2.0NRT,301.31,3.31,D
21.17022,85.28935,331.23,0.42,0.61,2026-02-14,817,N,nominal,2.0NRT,299.73,2.46,D
21.29101,86.60438,337.48,0.51,0.66,2026-02-14,817,N,nominal,2.0NRT,300.76,3.8,D
19.89868,74.60486,335.4,0.38,0.36,2026-02-14,817,N,nominal,2.0NRT,306.32,2.96,D
21.07218,83.54541,330.15,0.33,0.55,2026-02-14,817,N,nominal,2.0NRT,298.77,1.35,D
20.27852,76.80995,335.55,0.41,0.37,2026-02-14,817,N,nominal,2.0NRT,306.49,2.22,D
21.31339,85.85038,332.37,0.46,0.64,2026-02-14,817,N,nominal,2.0NRT,299.49,2.51,D
21.05755,83.05039,332.03,0.6,0.53,2026-02-14,817,N,nominal,2.0NRT,302.23,3.94,D
21.07508,82.75046,331.1,0.58,0.52,2026-02-14,817,N,low,2.0NRT,301.91,5.67,D
19.72895,72.9041,337.27,0.42,0.37,2026-02-14,817,N,nominal,2.0NRT,308.99,2.81,D
19.95855,74.01601,334.99,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,307.24,8.52,D
21.00871,81.81764,340.43,0.5,0.49,2026-02-14,817,N,nominal,2.0NRT,304.07,5.2,D
21.01326,81.81707,343.84,0.5,0.49,2026-02-14,817,N,nominal,2.0NRT,304.2,5.2,D
19.79062,72.83265,332.75,0.42,0.37,2026-02-14,817,N,low,2.0NRT,307.22,4.56,D
19.78997,72.8287,335.03,0.42,0.37,2026-02-14,817,N,low,2.0NRT,307.96,4.56,D
20.50641,77.46703,336.74,0.43,0.38,2026-02-14,817,N,nominal,2.0NRT,311.11,3.77,D
20.50583,77.46288,335.92,0.43,0.38,2026-02-14,817,N,nominal,2.0NRT,309.9,3.77,D
21.12828,82.01444,341.39,0.52,0.5,2026-02-14,817,N,nominal,2.0NRT,303.17,4.71,D
21.02499,81.09705,335.7,0.45,0.47,2026-02-14,817,N,nominal,2.0NRT,303.8,3.16,D
19.99416,73.72237,344.68,0.39,0.37,2026-02-14,817,N,nominal,2.0NRT,309.95,4.0,D
21.13186,82.01605,340.94,0.52,0.5,2026-02-14,817,N,nominal,2.0NRT,303.44,4.63,D
21.46736,85.14419,336.1,0.42,0.61,2026-02-14,817,N,nominal,2.0NRT,303.58,3.45,D
20.68891,78.07368,336.29,0.46,0.39,2026-02-14,817,N,nominal,2.0NRT,309.31,2.4,D
21.21138,82.35804,351.8,0.55,0.51,2026-02-14,817,N,nominal,2.0NRT,305.23,14.73,D
21.11261,81.1224,332.68,0.46,0.47,2026-02-14,817,N,low,2.0NRT,305.89,3.75,D
21.52463,84.84649,356.77,0.4,0.6,2026-02-14,817,N,nominal,2.0NRT,303.31,7.41,D
21.21842,81.91373,331.83,0.51,0.5,2026-02-14,817,N,low,2.0NRT,304.94,2.57,D
20.4964,76.16081,332.45,0.4,0.37,2026-02-14,817,N,nominal,2.0NRT,303.33,2.18,D
21.52343,84.84644,356.08,0.4,0.6,2026-02-14,817,N,nominal,2.0NRT,303.62,6.82,D
21.40869,83.2664,341.81,0.63,0.54,2026-02-14,817,N,nominal,2.0NRT,303.93,7.89,D
21.09039,80.39666,345.36,0.41,0.45,2026-02-14,817,N,nominal,2.0NRT,305.96,14.53,D
21.28307,81.99468,351.37,0.52,0.5,2026-02-14,817,N,nominal,2.0NRT,305.82,8.47,D
21.44527,83.47394,333.33,0.32,0.55,2026-02-14,817,N,nominal,2.0NRT,302.9,2.34,D
21.42075,82.94878,341.47,0.6,0.53,2026-02-14,817,N,nominal,2.0NRT,302.58,5.06,D
21.33675,82.05524,333.63,0.53,0.5,2026-02-14,817,N,nominal,2.0NRT,303.53,3.06,D
21.29745,81.71137,341.39,0.5,0.49,2026-02-14,817,N,nominal,2.0NRT,302.38,5.73,D
21.33455,82.05225,330.13,0.53,0.5,2026-02-14,817,N,low,2.0NRT,302.94,3.22,D
21.29772,81.70786,338.72,0.5,0.49,2026-02-14,817,N,nominal,2.0NRT,304.23,6.29,D
20.5504,75.74384,341.33,0.39,0.36,2026-02-14,817,N,low,2.0NRT,313.1,5.08,D
21.50356,83.20927,330.44,0.63,0.54,2026-02-14,817,N,low,2.0NRT,301.91,5.86,D
21.52937,83.31232,330.6,0.32,0.54,2026-02-14,817,N,low,2.0NRT,303.85,3.45,D
21.52889,83.30766,332.71,0.64,0.54,2026-02-14,817,N,low,2.0NRT,304.12,4.19,D
21.89063,86.98907,332.41,0.55,0.68,2026-02-14,817,N,nominal,2.0NRT,300.78,2.88,D
21.56687,83.37787,367.0,0.32,0.55,2026-02-14,817,N,high,2.0NRT,304.53,5.87,D
21.92543,87.25806,331.45,0.57,0.69,2026-02-14,817,N,nominal,2.0NRT,296.68,6.12,D
21.72099,84.86933,339.28,0.4,0.6,2026-02-14,817,N,nominal,2.0NRT,302.14,3.4,D
21.57195,83.37732,335.27,0.32,0.55,2026-02-14,817,N,nominal,2.0NRT,302.49,2.92,D
21.57162,83.37418,335.34,0.32,0.55,2026-02-14,817,N,nominal,2.0NRT,304.46,3.29,D
21.72658,84.86877,341.21,0.4,0.6,2026-02-14,817,N,nominal,2.0NRT,304.07,3.4,D
21.68425,84.26786,367.0,0.37,0.58,2026-02-14,817,N,high,2.0NRT,305.25,10.79,D
21.45667,82.19923,335.22,0.54,0.51,2026-02-14,817,N,nominal,2.0NRT,303.84,3.15,D
21.72483,84.86723,352.81,0.4,0.6,2026-02-14,817,N,nominal,2.0NRT,304.71,9.11,D
21.92536,87.25317,332.31,0.57,0.69,2026-02-14,817,N,nominal,2.0NRT,297.15,6.76,D
21.68159,84.26944,367.0,0.37,0.58,2026-02-14,817,N,high,2.0NRT,303.75,5.89,D
21.68665,84.26535,332.92,0.37,0.58,2026-02-14,817,N,nominal,2.0NRT,303.43,5.89,D
21.49324,82.14156,342.68,0.53,0.5,2026-02-14,817,N,nominal,2.0NRT,306.57,7.0,D
20.24327,72.94501,345.19,0.41,0.37,2026-02-14,817,N,nominal,2.0NRT,308.24,3.57,D
21.94568,86.84717,334.01,0.54,0.68,2026-02-14,817,N,nominal,2.0NRT,304.53,9.52,D
21.94526,86.84177,349.71,0.54,0.68,2026-02-14,817,N,nominal,2.0NRT,303.47,7.04,D
21.59706,83.03416,330.72,0.61,0.54,2026-02-14,817,N,low,2.0NRT,304.06,5.22,D
20.25072,72.94766,336.78,0.41,0.37,2026-02-14,817,N,low,2.0NRT,307.58,1.4,D
21.60079,83.02166,337.37,0.61,0.53,2026-02-14,817,N,nominal,2.0NRT,304.95,3.82,D
21.99382,87.04747,337.17,0.56,0.69,2026-02-14,817,N,nominal,2.0NRT,302.2,3.81,D
21.70006,83.79482,336.33,0.34,0.56,2026-02-14,817,N,nominal,2.0NRT,301.06,1.98,D
21.69973,83.7915,331.44,0.34,0.56,2026-02-14,817,N,nominal,2.0NRT,300.29,1.98,D
22.00023,87.04688,349.53,0.56,0.69,2026-02-14,817,N,nominal,2.0NRT,300.43,3.81,D
21.48799,81.67287,334.5,0.5,0.49,2026-02-14,817,N,low,2.0NRT,305.18,5.92,D
21.48744,81.66802,341.12,0.5,0.49,2026-02-14,817,N,nominal,2.0NRT,304.3,5.92,D
21.53369,82.037,339.17,0.53,0.5,2026-02-14,817,N,nominal,2.0NRT,307.09,4.87,D
21.75508,84.02469,331.01,0.36,0.57,2026-02-14,817,N,low,2.0NRT,304.07,3.98,D
21.75016,83.97593,332.83,0.35,0.57,2026-02-14,817,N,low,2.0NRT,305.26,3.13,D
20.73947,75.85137,337.0,0.39,0.36,2026-02-14,817,N,low,2.0NRT,310.32,3.02,D
22.04289,87.09412,367.0,0.56,0.69,2026-02-14,817,N,high,2.0NRT,300.95,13.86,D
21.66373,83.09367,343.21,0.62,0.54,2026-02-14,817,N,nominal,2.0NRT,307.29,26.84,D
21.66309,83.08765,340.69,0.62,0.54,2026-02-14,817,N,nominal,2.0NRT,303.62,11.35,D
21.74462,83.81716,336.08,0.34,0.56,2026-02-14,817,N,nominal,2.0NRT,308.35,2.35,D
21.80569,84.36697,352.34,0.37,0.58,2026-02-14,817,N,nominal,2.0NRT,304.35,4.84,D
21.80532,84.36332,348.47,0.37,0.58,2026-02-14,817,N,nominal,2.0NRT,303.16,4.84,D
21.74985,83.81654,334.04,0.34,0.56,2026-02-14,817,N,low,2.0NRT,305.57,2.35,D
21.67826,83.13501,342.96,0.62,0.54,2026-02-14,817,N,nominal,2.0NRT,304.3,12.11,D
21.66342,83.09143,354.35,0.62,0.54,2026-02-14,817,N,nominal,2.0NRT,308.04,30.97,D
21.57581,82.18708,335.93,0.54,0.51,2026-02-14,817,N,nominal,2.0NRT,304.65,5.71,D
21.67764,83.13279,348.11,0.62,0.54,2026-02-14,817,N,nominal,2.0NRT,304.59,8.57,D
21.74951,83.81483,332.58,0.34,0.56,2026-02-14,817,N,low,2.0NRT,305.09,3.71,D
21.80684,84.3656,367.0,0.37,0.58,2026-02-14,817,N,high,2.0NRT,307.08,7.03,D
22.03728,87.09672,330.52,0.56,0.69,2026-02-14,817,N,nominal,2.0NRT,300.27,6.01,D
21.8065,84.36195,337.68,0.37,0.58,2026-02-14,817,N,nominal,2.0NRT,301.71,7.03,D
20.78801,75.82007,341.66,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,308.6,3.57,D
22.04371,87.09619,346.72,0.56,0.69,2026-02-14,817,N,nominal,2.0NRT,299.78,6.01,D
20.79135,75.81951,336.9,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,305.64,3.57,D
20.73373,75.33722,334.91,0.39,0.36,2026-02-14,817,N,nominal,2.0NRT,308.25,3.82,D
21.89493,84.95851,336.85,0.41,0.61,2026-02-14,817,N,nominal,2.0NRT,303.16,2.3,D
22.06868,86.92064,332.32,0.55,0.68,2026-02-14,817,N,nominal,2.0NRT,301.51,2.54,D
21.66117,82.53922,341.26,0.57,0.52,2026-02-14,817,N,nominal,2.0NRT,306.11,3.33,D
21.85733,84.43508,331.66,0.38,0.59,2026-02-14,817,N,nominal,2.0NRT,300.46,2.67,D
21.7643,83.48622,338.31,0.33,0.55,2026-02-14,817,N,nominal,2.0NRT,301.19,2.17,D
21.86279,84.43452,336.89,0.38,0.59,2026-02-14,817,N,nominal,2.0NRT,302.1,2.67,D
21.86243,84.43085,334.74,0.38,0.59,2026-02-14,817,N,nominal,2.0NRT,304.0,2.67,D
21.87214,84.19344,337.04,0.37,0.58,2026-02-14,817,N,nominal,2.0NRT,303.23,2.5,D
21.87483,84.19234,332.12,0.37,0.58,2026-02-14,817,N,low,2.0NRT,302.57,2.81,D
21.90473,84.22181,330.8,0.37,0.58,2026-02-14,817,N,low,2.0NRT,302.94,2.86,D
21.75024,82.60587,331.24,0.58,0.52,2026-02-14,817,N,low,2.0NRT,304.35,3.57,D
22.12595,86.64249,331.06,0.53,0.67,2026-02-14,817,N,low,2.0NRT,303.49,2.87,D
21.82262,83.26597,336.64,0.32,0.54,2026-02-14,817,N,nominal,2.0NRT,305.51,2.56,D
